INFO 2024-03-26 19:49:53,742 views 2832 18288 После броска кубика выпало: 3
INFO 2024-03-26 19:49:53,742 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:49:54,703 views 2832 18288 После броска кубика выпало: 4
INFO 2024-03-26 19:49:54,703 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:50:04,934 views 2832 18288 После броска кубика выпало: 6
INFO 2024-03-26 19:50:04,935 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 19:50:17,311 views 2832 18288 После броска кубика выпало: 2
INFO 2024-03-26 19:50:17,312 basehttp 2832 18288 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-28 15:16:16,281 autoreload 13972 9776 Watching for file changes with StatReloader
INFO 2024-03-28 15:16:58,205 basehttp 13972 16768 "GET / HTTP/1.1" 200 1193
WARNING 2024-03-28 15:16:58,364 log 13972 16768 Not Found: /favicon.ico
WARNING 2024-03-28 15:16:58,365 basehttp 13972 16768 "GET /favicon.ico HTTP/1.1" 404 2451
INFO 2024-03-28 15:17:10,101 basehttp 13972 16768 "GET /about_me HTTP/1.1" 301 0
INFO 2024-03-28 15:17:10,115 basehttp 13972 15116 "GET /about_me/ HTTP/1.1" 200 4158
INFO 2024-03-28 15:18:20,957 basehttp 13972 1644 "GET / HTTP/1.1" 200 1193
INFO 2024-03-28 15:18:31,470 basehttp 13972 1644 "GET / HTTP/1.1" 200 1193
INFO 2024-03-28 15:18:39,003 basehttp 13972 1644 "GET /about_me HTTP/1.1" 301 0
INFO 2024-03-28 15:18:39,031 basehttp 13972 3656 "GET /about_me/ HTTP/1.1" 200 4158
INFO 2024-03-28 15:19:19,227 autoreload 13972 9776 C:\Users\RobotComp.ru\OneDrive\Рабочий стол\django_practice\birukovproject\myfirsthwapp\views.py changed, reloading.
INFO 2024-03-28 15:19:19,540 autoreload 7072 20028 Watching for file changes with StatReloader
INFO 2024-03-28 15:19:23,183 basehttp 7072 16044 "GET /about_me/ HTTP/1.1" 200 4140
INFO 2024-03-28 15:20:31,873 autoreload 7072 20028 C:\Users\RobotComp.ru\OneDrive\Рабочий стол\django_practice\birukovproject\myfirsthwapp\views.py changed, reloading.
INFO 2024-03-28 15:20:32,180 autoreload 15436 17384 Watching for file changes with StatReloader
INFO 2024-03-28 15:20:35,207 basehttp 15436 1296 "GET /about_me/ HTTP/1.1" 200 4140
INFO 2024-03-28 15:20:54,734 basehttp 15436 1296 "GET /about_me/ HTTP/1.1" 200 4140
INFO 2024-03-28 15:20:57,375 basehttp 15436 1296 "GET /about_me/ HTTP/1.1" 200 4140
INFO 2024-03-28 15:21:32,333 autoreload 15436 17384 C:\Users\RobotComp.ru\OneDrive\Рабочий стол\django_practice\birukovproject\birukovproject\settings.py changed, reloading.
INFO 2024-03-28 15:21:32,641 autoreload 532 13904 Watching for file changes with StatReloader
INFO 2024-03-28 15:21:37,127 views 532 7068 Открыта страница ABOUT_ME
INFO 2024-03-28 15:21:37,128 basehttp 532 7068 "GET /about_me/ HTTP/1.1" 200 4140
